study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category,anomaly_score,is_anomaly,high_risk_rate,issue_rate,cluster_id,cluster_probability,cluster_name
Study_21,Site 1627,SRB,EMEA,200,0.0190014812691131,0.27717125382263,0.0567893990792525,23,0.115,19,2,21,21,0,0,4,0,0,0,1,1,0,Low,0.85,True,0.095,0.105,3,0.9999463657493497,Safety Concerns
Study_21,Site 1628,SRB,EMEA,24,0.0076388888888888,0.1833333333333333,0.0374227599591874,1,0.0416666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.041666666666666664,0.041666666666666664,9,0.9995742774330947,Safety Concerns
Study_21,Site 1629,SRB,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_21,Site 163,SVK,EMEA,27,0.0512345679012345,0.2333333333333333,0.0890267805100795,7,0.2592592592592592,7,0,7,10,0,0,0,0,0,0,0,0,0,Medium,0.825,True,0.25925925925925924,0.25925925925925924,9,0.9995290015484315,Safety Concerns
Study_21,Site 1630,SRB,EMEA,48,0.0499457901685963,0.3416666666666667,0.090349400650209,14,0.2916666666666667,11,1,12,30,3,1,0,0,2,0,0,0,0,Medium,0.9,True,0.22916666666666666,0.25,1,0.9969103389136627,Safety Concerns
Study_21,Site 1631,SRB,EMEA,29,0.0186766899913845,0.1833333333333333,0.0559708311786022,4,0.1379310344827586,2,1,3,2,0,1,0,0,9,0,0,0,0,Low,0.0,False,0.06896551724137931,0.10344827586206896,1,0.9651075819333063,Safety Concerns
Study_21,Site 1632,SRB,EMEA,95,0.0512900028865582,0.3329250457038391,0.0854001545162569,33,0.3473684210526316,21,5,26,21,0,6,0,0,48,0,0,0,0,Medium,0.787,True,0.22105263157894736,0.2736842105263158,1,0.9745515917841179,Safety Concerns
Study_21,Site 1633,SRB,EMEA,75,0.0197606837606837,0.2333333333333333,0.0605007113654103,8,0.1066666666666666,7,1,8,10,0,0,0,0,0,0,0,0,1,Low,0.825,True,0.09333333333333334,0.10666666666666667,1,0.9989904115727163,Safety Concerns
Study_21,Site 1634,SRB,EMEA,8,0.0458333333333333,0.1833333333333333,0.0848668424791505,2,0.25,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.25,0.25,9,0.9997269339408483,Safety Concerns
Study_21,Site 1635,SRB,EMEA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999963949197164,High Performers
Study_21,Site 1636,SRB,EMEA,26,0.0949175696695949,0.3351188299817185,0.1201690521774487,23,0.8846153846153846,5,6,11,5,1,8,0,0,207,0,1,0,0,Medium,1.05,True,0.19230769230769232,0.4230769230769231,7,0.9996392739388004,Safety Concerns
Study_21,Site 1637,SRB,EMEA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999978963593812,High Performers
Study_21,Site 1638,SRB,EMEA,61,0.0536155982457717,0.1833333333333333,0.0835687333061122,23,0.3770491803278688,13,5,18,13,0,5,0,0,79,0,0,0,0,Medium,0.78,True,0.21311475409836064,0.29508196721311475,1,0.998704947678239,Safety Concerns
Study_21,Site 1639,SRB,EMEA,19,0.0289473684210526,0.1833333333333333,0.0686829595159908,3,0.1578947368421052,3,0,3,3,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.15789473684210525,0.15789473684210525,9,0.999498700451945,Safety Concerns
Study_21,Site 164,SVK,EMEA,31,0.0709677419354838,0.2333333333333333,0.0916886581636043,12,0.3870967741935484,11,1,12,14,1,0,0,0,0,0,0,0,0,Medium,1.1,True,0.3548387096774194,0.3870967741935484,1,0.7988633282423521,Safety Concerns
Study_21,Site 1640,SRB,EMEA,289,0.029418620079001,0.2333333333333333,0.0662074442020667,76,0.2629757785467128,19,30,49,21,0,27,4,0,132,0,0,0,1,Low,0.943,True,0.0657439446366782,0.1695501730103806,3,1.0,Safety Concerns
Study_21,Site 1641,SRB,EMEA,15,0.0244444444444444,0.1833333333333333,0.0645087254669913,2,0.1333333333333333,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.13333333333333333,0.13333333333333333,9,0.999573976044858,Safety Concerns
Study_21,Site 1642,SRB,EMEA,68,0.0377450980392156,0.1833333333333333,0.0746810602164182,14,0.2058823529411764,14,0,14,14,0,0,0,0,0,0,0,0,0,Low,0.8,True,0.20588235294117646,0.20588235294117646,1,0.7810526040080565,Safety Concerns
Study_21,Site 1643,SRB,EMEA,25,0.024,0.2333333333333333,0.0668539037337719,3,0.12,3,0,3,5,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.12,0.12,9,0.9994417832990496,Safety Concerns
Study_21,Site 1644,SRB,EMEA,24,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999458635886194,High Performers
Study_21,Site 165,ARG,AMERICA,97,0.0388248368485765,0.2333333333333333,0.0768770527948574,21,0.2164948453608247,20,0,20,30,0,0,0,0,0,0,2,0,0,Low,0.85,True,0.20618556701030927,0.20618556701030927,1,0.9536868134248947,Safety Concerns
Study_21,Site 166,ARG,AMERICA,22,0.0522727272727272,0.2333333333333333,0.08793568094172,6,0.2727272727272727,6,0,6,7,0,0,0,0,0,0,0,0,0,Medium,0.825,True,0.2727272727272727,0.2727272727272727,9,0.9996685939063537,Safety Concerns
Study_21,Site 168,ARG,AMERICA,10,0.0722397928092626,0.1833333333333333,0.0933145828145679,5,0.5,3,1,4,3,0,1,0,0,2,0,0,0,0,Medium,1.1,True,0.3,0.4,7,0.958329972249474,Safety Concerns
Study_21,Site 169,ARG,AMERICA,34,0.039614564290067,0.2333333333333333,0.0793746483234239,8,0.2352941176470588,6,1,7,10,0,1,0,0,69,0,0,0,0,Low,0.825,True,0.17647058823529413,0.20588235294117646,1,0.9664346283311744,Safety Concerns
Study_21,Site 17,SVK,EMEA,17,0.0313890382478402,0.1833333333333333,0.0699216890914006,5,0.2941176470588235,1,2,3,1,0,2,0,0,19,0,0,0,0,Low,0.0,False,0.058823529411764705,0.17647058823529413,7,0.845826421055876,Safety Concerns
Study_21,Site 171,ARG,AMERICA,30,0.0371232988015437,0.3303656307129799,0.0877054333859106,7,0.2333333333333333,5,0,5,6,0,1,0,0,1,0,0,0,0,Low,0.825,True,0.16666666666666666,0.16666666666666666,9,0.9994574620306081,Safety Concerns
Study_21,Site 172,ARG,AMERICA,139,0.0356115107913669,0.1833333333333333,0.0727922904413714,27,0.1942446043165467,27,0,27,27,0,0,0,0,0,0,0,0,0,Low,0.95,True,0.19424460431654678,0.19424460431654678,3,0.73943715765626,Safety Concerns
Study_21,Site 174,ARG,AMERICA,49,0.0093877551020408,0.1833333333333333,0.0386261369806752,3,0.0612244897959183,2,1,3,2,0,0,2,0,0,0,0,0,0,Low,0.0,False,0.04081632653061224,0.061224489795918366,1,0.9986988379475442,Safety Concerns
Study_21,Site 175,ARG,AMERICA,169,0.0333518244575936,0.2333333333333333,0.0714330060421905,31,0.1834319526627219,29,2,31,43,2,0,0,0,0,0,0,1,0,Low,1.08,True,0.17159763313609466,0.1834319526627219,3,0.9969801764343291,Safety Concerns
Study_21,Site 180,USA,AMERICA,47,0.0560740377259884,0.3416666666666667,0.0903759174824246,17,0.3617021276595745,12,3,15,24,1,1,0,0,22,0,0,0,2,Medium,0.8,True,0.2553191489361702,0.3191489361702128,1,0.9774908200488991,Safety Concerns
Study_21,Site 181,USA,AMERICA,14,0.0392857142857142,0.1833333333333333,0.078066140831492,3,0.2142857142857142,3,0,3,3,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.21428571428571427,0.21428571428571427,9,0.9996339893509864,Safety Concerns
Study_21,Site 183,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999984930023182,High Performers
Study_21,Site 184,USA,AMERICA,47,0.0429078014184397,0.1833333333333333,0.0784623267897045,11,0.2340425531914893,11,0,11,11,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.23404255319148937,0.23404255319148937,9,0.9881408859529472,Safety Concerns
Study_21,Site 185,USA,AMERICA,35,0.0363646731087316,0.1833333333333333,0.073810226287573,8,0.2285714285714285,6,1,7,6,0,1,0,0,3,0,0,0,0,Low,0.825,True,0.17142857142857143,0.2,1,0.9759016852727619,Safety Concerns
Study_21,Site 186,USA,AMERICA,12,0.0305555555555555,0.1833333333333333,0.0713624032148062,2,0.1666666666666666,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.16666666666666666,0.16666666666666666,9,0.9996076913998571,Safety Concerns
Study_21,Site 187,USA,AMERICA,25,0.0606666666666666,0.2333333333333333,0.0907632247276558,8,0.32,8,0,8,9,0,0,0,0,0,0,0,0,0,Medium,0.825,True,0.32,0.32,9,0.9997523103580521,Safety Concerns
Study_21,Site 188,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998327304442,High Performers
Study_21,Site 189,USA,AMERICA,6,0.0223449384458558,0.0853516819571865,0.0365036176160963,2,0.3333333333333333,0,2,2,0,0,0,0,0,0,0,4,0,1,Low,0.0,False,0.0,0.3333333333333333,5,0.9999930289473906,Data Laggards
Study_21,Site 19,USA,AMERICA,26,0.0167501764290755,0.1833333333333333,0.0508590612768182,3,0.1153846153846153,2,1,3,2,0,0,0,0,0,0,1,0,0,Low,0.0,False,0.07692307692307693,0.11538461538461539,1,0.9151849993501994,Safety Concerns
Study_21,Site 191,CHN,ASIA,16,0.0055208333333333,0.0883333333333333,0.0220833333333333,1,0.0625,0,1,1,0,0,0,1,0,0,0,0,0,0,Low,0.0,False,0.0,0.0625,5,0.9989638269221054,Data Laggards
Study_21,Site 192,CHN,ASIA,12,0.05,0.2333333333333333,0.0912870929175276,3,0.25,3,0,3,4,0,0,0,0,0,0,0,0,0,Medium,1.1,True,0.25,0.25,9,0.9997309466221586,Safety Concerns
Study_21,Site 193,CHN,ASIA,14,0.013095238095238,0.1833333333333333,0.0489978943506111,1,0.0714285714285714,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.07142857142857142,0.07142857142857142,9,0.9996715647653946,Safety Concerns
Study_21,Site 194,CHN,ASIA,31,0.0236559139784946,0.1833333333333333,0.0624758017671771,4,0.1290322580645161,4,0,4,4,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.12903225806451613,0.12903225806451613,9,0.998781261983931,Safety Concerns
Study_21,Site 195,CHN,ASIA,57,0.0379905401482424,0.3329250457038391,0.0818061425773227,17,0.2982456140350877,7,4,11,9,0,4,1,0,23,0,0,0,1,Low,0.825,True,0.12280701754385964,0.19298245614035087,1,0.9992581442647396,Safety Concerns
Study_21,Site 196,CHN,ASIA,15,0.0244444444444444,0.1833333333333333,0.0645087254669913,2,0.1333333333333333,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.13333333333333333,0.13333333333333333,9,0.999573976044858,Safety Concerns
Study_21,Site 197,CHN,ASIA,26,0.0369424841213832,0.22717125382263,0.0776061331463603,6,0.2307692307692307,5,0,5,5,0,0,0,0,0,0,1,0,0,Low,0.825,True,0.19230769230769232,0.19230769230769232,9,0.9993408670005175,Safety Concerns
Study_21,Site 198,CHN,ASIA,25,0.0366666666666666,0.1833333333333333,0.0748455199183748,5,0.2,5,0,5,5,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.2,0.2,9,0.9993693825324044,Safety Concerns
Study_21,Site 2,IND,ASIA,30,0.0138888888888888,0.2333333333333333,0.0532620452682377,2,0.0666666666666666,2,0,2,3,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.06666666666666667,0.06666666666666667,9,0.9993310245221888,Safety Concerns
Study_21,Site 200,CHN,ASIA,2,0.0916666666666666,0.1833333333333333,0.1296362432175337,1,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,Medium,0.0,False,0.5,0.5,9,0.9999669283018165,Safety Concerns
Study_21,Site 201,CHN,ASIA,124,0.0359946236559139,0.1833333333333333,0.0722924151355203,25,0.2016129032258064,23,2,25,23,0,2,0,0,0,0,0,0,0,Low,0.85,True,0.18548387096774194,0.20161290322580644,1,0.5360728915578122,Safety Concerns
Study_21,Site 202,CHN,ASIA,7,0.0261904761904761,0.1833333333333333,0.0692934867183583,1,0.1428571428571428,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.14285714285714285,0.14285714285714285,9,0.9996439882947552,Safety Concerns
Study_21,Site 203,CHN,ASIA,4,0.0916666666666666,0.1833333333333333,0.1058475493514314,2,0.5,2,0,2,2,0,0,0,0,0,0,0,0,0,Medium,0.0,False,0.5,0.5,9,0.9999655019502803,Safety Concerns
Study_21,Site 205,CHN,ASIA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998327304442,High Performers
Study_21,Site 206,CHN,ASIA,7,0.0511321493862627,0.1833333333333333,0.0873612235048278,3,0.4285714285714285,1,1,2,1,0,1,0,0,8,0,0,0,0,Medium,0.0,False,0.14285714285714285,0.2857142857142857,7,0.994596762639329,Safety Concerns
Study_21,Site 207,CHN,ASIA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.99999728223799,High Performers
Study_21,Site 208,CHN,ASIA,43,0.0255813953488372,0.1833333333333333,0.0642775106532947,6,0.1395348837209302,6,0,6,6,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.13953488372093023,0.13953488372093023,9,0.9927243749991294,Safety Concerns
Study_21,Site 209,CHN,ASIA,19,0.0432733570672568,0.2816666666666667,0.0885709710817132,6,0.3157894736842105,3,1,4,3,0,2,0,0,6,0,0,0,0,Low,1.1,True,0.15789473684210525,0.21052631578947367,1,0.6009176888326041,Safety Concerns
Study_21,Site 21,USA,AMERICA,32,0.0375,0.2333333333333333,0.0799865580104906,6,0.1875,6,0,6,8,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.1875,0.1875,9,0.9989449768741293,Safety Concerns
Study_21,Site 211,CHN,ASIA,9,0.0462962962962963,0.2333333333333333,0.0927128848237702,2,0.2222222222222222,2,0,2,4,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.2222222222222222,0.2222222222222222,9,0.9997175940225355,Safety Concerns
Study_21,Site 212,CHN,ASIA,29,0.025287356321839,0.1833333333333333,0.064337387248163,4,0.1379310344827586,4,0,4,4,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.13793103448275862,0.13793103448275862,9,0.9990008073878983,Safety Concerns
Study_21,Site 214,CHN,ASIA,13,0.0282051282051282,0.1833333333333333,0.0688478648182243,2,0.1538461538461538,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.15384615384615385,0.15384615384615385,9,0.9995943723543675,Safety Concerns
Study_21,Site 215,CHN,ASIA,34,0.0743344126641482,0.27717125382263,0.1063206599502606,16,0.4705882352941176,11,1,12,22,0,0,0,0,0,0,8,0,0,Medium,0.75,True,0.3235294117647059,0.35294117647058826,7,0.8074581272898294,Safety Concerns
Study_21,Site 216,CHN,ASIA,5,0.0583333333333333,0.2916666666666667,0.1304372986874877,2,0.4,1,0,1,1,1,0,0,0,0,0,0,0,0,Medium,0.0,False,0.2,0.2,7,0.7570385531015354,Safety Concerns
Study_21,Site 217,CHN,ASIA,23,0.0387723028779624,0.22717125382263,0.0768548437299332,7,0.3043478260869565,3,2,5,3,0,2,0,0,8,0,1,0,0,Low,1.1,True,0.13043478260869565,0.21739130434782608,1,0.6405930655760795,Safety Concerns
Study_21,Site 219,CHN,ASIA,5,0.080625,0.2197916666666667,0.1111502752158336,3,0.6,2,0,2,2,0,0,0,0,0,0,0,1,0,Medium,0.0,False,0.4,0.4,9,0.9998279588731865,Safety Concerns
Study_21,Site 22,USA,AMERICA,131,0.0631209630064592,0.2333333333333333,0.088672867048936,45,0.3435114503816794,44,1,45,48,0,0,0,0,0,0,0,0,10,Medium,0.95,True,0.33587786259541985,0.3435114503816794,3,0.9018817854975912,Safety Concerns
Study_21,Site 23,USA,AMERICA,14,0.0297619047619047,0.2333333333333333,0.0762862836268556,2,0.1428571428571428,2,0,2,3,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.14285714285714285,0.14285714285714285,9,0.9997155122485988,Safety Concerns
Study_21,Site 24,USA,AMERICA,16,0.034375,0.1833333333333333,0.0739040293594033,3,0.1875,3,0,3,3,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.1875,0.1875,9,0.9995752351716712,Safety Concerns
Study_21,Site 25,CHN,ASIA,9,0.0203703703703703,0.1833333333333333,0.0611111111111111,1,0.1111111111111111,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.1111111111111111,0.1111111111111111,9,0.9996527506476157,Safety Concerns
Study_21,Site 259,IND,ASIA,29,0.0266032066233793,0.1950670322973796,0.0676870044555241,8,0.2758620689655172,0,4,4,0,0,4,0,0,232,0,0,0,0,Low,1.1,True,0.0,0.13793103448275862,5,0.9988892617144685,Data Laggards
Study_21,Site 260,IND,ASIA,8,0.0458333333333333,0.1833333333333333,0.0848668424791505,2,0.25,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.25,0.25,9,0.9997269339408483,Safety Concerns
Study_21,Site 261,IND,ASIA,25,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999308965734737,High Performers
Study_21,Site 268,SVK,EMEA,18,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999855286603142,High Performers
Study_21,Site 269,SVK,EMEA,9,0.0407407407407407,0.1833333333333333,0.080842401171418,2,0.2222222222222222,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.2222222222222222,0.2222222222222222,9,0.9996823261199255,Safety Concerns
Study_21,Site 27,LVA,EMEA,24,0.030282729027016,0.1833333333333333,0.0691807327106456,5,0.2083333333333333,3,1,4,3,0,1,0,0,14,0,0,0,0,Low,1.1,True,0.125,0.16666666666666666,1,0.9341593708897312,Safety Concerns
Study_21,Site 279,ESP,EMEA,6,0.0694444444444444,0.2333333333333333,0.1087385583593698,2,0.3333333333333333,2,0,2,3,0,0,0,0,0,0,0,0,0,Medium,1.1,True,0.3333333333333333,0.3333333333333333,9,0.9996267910094584,Safety Concerns
Study_21,Site 28,IND,ASIA,23,0.0053623188405797,0.1233333333333333,0.0257167777337058,1,0.0434782608695652,0,1,1,0,0,1,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.043478260869565216,5,0.997206759097413,Data Laggards
Study_21,Site 280,ESP,EMEA,8,0.0229166666666666,0.1833333333333333,0.0648181216087668,1,0.125,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.125,0.125,9,0.9996468133857694,Safety Concerns
Study_21,Site 281,ESP,EMEA,15,0.04,0.2333333333333333,0.083523592332888,3,0.2,3,0,3,4,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.2,0.2,9,0.9996759969707348,Safety Concerns
Study_21,Site 282,ESP,EMEA,12,0.0305555555555555,0.1833333333333333,0.0713624032148062,2,0.1666666666666666,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.16666666666666666,0.16666666666666666,9,0.9996076913998571,Safety Concerns
Study_21,Site 283,ESP,EMEA,28,0.0598214285714285,0.2333333333333333,0.0891504707637024,9,0.3214285714285714,8,1,9,10,2,0,0,0,0,0,0,0,0,Medium,1.1,True,0.2857142857142857,0.32142857142857145,1,0.8545479462926443,Safety Concerns
Study_21,Site 284,ESP,EMEA,3,0.0611111111111111,0.1833333333333333,0.1058475493514314,1,0.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,Medium,0.0,False,0.3333333333333333,0.3333333333333333,9,0.999854828280088,Safety Concerns
Study_21,Site 285,ESP,EMEA,15,0.0366666666666666,0.1833333333333333,0.0759072115276589,3,0.2,3,0,3,3,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.2,0.2,9,0.9996032320881126,Safety Concerns
Study_21,Site 286,ESP,EMEA,13,0.0934847914051409,0.22717125382263,0.0965619616185261,10,0.7692307692307693,4,3,7,4,0,2,0,0,71,0,2,0,0,Medium,1.1,True,0.3076923076923077,0.5384615384615384,7,0.7184550114818076,Safety Concerns
Study_21,Site 3,IND,ASIA,37,0.0063063063063063,0.2333333333333333,0.0383597637045833,1,0.027027027027027,1,0,1,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.02702702702702703,0.02702702702702703,9,0.9988646553118644,Safety Concerns
Study_21,Site 30,IND,ASIA,59,0.0265319426336375,0.2333333333333333,0.0657270959103053,9,0.1525423728813559,8,1,9,9,0,0,0,0,0,0,0,0,1,Low,0.825,True,0.13559322033898305,0.15254237288135594,1,0.9987932849013709,Safety Concerns
Study_21,Site 315,ARG,AMERICA,29,0.025287356321839,0.1833333333333333,0.064337387248163,4,0.1379310344827586,4,0,4,4,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.13793103448275862,0.13793103448275862,9,0.9990008073878983,Safety Concerns
Study_21,Site 316,ARG,AMERICA,102,0.0176470588235294,0.2333333333333333,0.0574400500321811,9,0.088235294117647,9,0,9,12,0,0,0,0,0,0,0,0,0,Low,0.8,True,0.08823529411764706,0.08823529411764706,1,0.9898824952255271,Safety Concerns
Study_21,Site 318,ARG,AMERICA,122,0.0101279424127784,0.1833333333333333,0.037779509994064,11,0.0901639344262295,5,6,11,5,0,0,0,0,0,0,0,2,7,Low,0.9,True,0.040983606557377046,0.09016393442622951,3,0.6394751408495087,Safety Concerns
Study_21,Site 319,ARG,AMERICA,51,0.0225490196078431,0.2333333333333333,0.0627006582821872,6,0.1176470588235294,6,0,6,14,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.11764705882352941,0.11764705882352941,9,0.9647229581513067,Safety Concerns
Study_21,Site 325,USA,AMERICA,23,0.0340579710144927,0.2333333333333333,0.0764552851542607,4,0.1739130434782608,4,0,4,5,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.17391304347826086,0.17391304347826086,9,0.9994784860835071,Safety Concerns
Study_21,Site 327,USA,AMERICA,26,0.0141025641025641,0.1833333333333333,0.0498201895023622,2,0.0769230769230769,2,0,2,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.07692307692307693,0.07692307692307693,9,0.999365727629572,Safety Concerns
Study_21,Site 330,USA,AMERICA,100,0.0234333333333333,0.2333333333333333,0.0629987707645563,13,0.13,11,2,13,34,0,0,2,0,0,0,0,0,0,Low,0.84,True,0.11,0.13,1,0.9886294993873955,Safety Concerns
Study_21,Site 332,USA,AMERICA,10,0.0183333333333333,0.1833333333333333,0.0579750904364202,1,0.1,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.1,0.1,9,0.9996590442133241,Safety Concerns
Study_21,Site 333,USA,AMERICA,15,0.0488888888888888,0.1833333333333333,0.0839185798397949,4,0.2666666666666666,4,0,4,4,0,0,0,0,0,0,0,0,0,Medium,1.1,True,0.26666666666666666,0.26666666666666666,9,0.9997203899529032,Safety Concerns
Study_21,Site 335,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_21,Site 34,IND,ASIA,47,0.0234042553191489,0.1833333333333333,0.061841660682677,6,0.1276595744680851,6,0,6,6,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.1276595744680851,0.1276595744680851,9,0.9845447584677112,Safety Concerns
Study_21,Site 341,USA,AMERICA,4,0.15,0.2333333333333333,0.1027402333828162,3,0.75,3,0,3,5,0,0,0,0,0,0,0,0,0,High,0.55,True,0.75,0.75,9,0.9997984688182341,Safety Concerns
Study_21,Site 342,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_21,Site 344,CHN,ASIA,25,0.0333333333333333,0.2333333333333333,0.078616509433805,4,0.16,4,0,4,7,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.16,0.16,9,0.9995235586650534,Safety Concerns
Study_21,Site 345,CHN,ASIA,14,0.013095238095238,0.1833333333333333,0.0489978943506111,1,0.0714285714285714,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.07142857142857142,0.07142857142857142,9,0.9996715647653946,Safety Concerns
Study_21,Site 346,AUS,ASIA,9,0.0203703703703703,0.1833333333333333,0.0611111111111111,1,0.1111111111111111,1,0,1,1,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.1111111111111111,0.1111111111111111,9,0.9996527506476157,Safety Concerns
Study_21,Site 347,AUS,ASIA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999978963593812,High Performers
Study_21,Site 35,IND,ASIA,127,0.0180845892892273,0.2333333333333333,0.0565040148900222,13,0.1023622047244094,11,1,12,14,0,1,0,0,23,0,0,0,0,Low,0.825,True,0.08661417322834646,0.09448818897637795,1,0.9007386058724042,Safety Concerns
Study_21,Site 352,CHN,ASIA,3,0.0611111111111111,0.1833333333333333,0.1058475493514314,1,0.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,Medium,0.0,False,0.3333333333333333,0.3333333333333333,9,0.999854828280088,Safety Concerns
Study_21,Site 354,SVK,EMEA,17,0.0137254901960784,0.2333333333333333,0.056591645841811,1,0.0588235294117647,1,0,1,2,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.058823529411764705,0.058823529411764705,9,0.999795080310874,Safety Concerns
Study_21,Site 356,ARG,AMERICA,191,0.0368825306416355,0.2857692307692308,0.0760284039672981,42,0.2198952879581152,35,2,37,41,0,2,4,0,23,0,0,0,3,Low,1.0,True,0.18324607329842932,0.193717277486911,3,0.9999319268694595,Safety Concerns
Study_21,Site 357,IND,ASIA,33,0.0348484848484848,0.2333333333333333,0.0755033613540322,6,0.1818181818181818,6,0,6,7,0,0,0,0,0,0,0,0,0,Low,0.825,True,0.18181818181818182,0.18181818181818182,9,0.9985752141856776,Safety Concerns
Study_21,Site 37,IND,ASIA,14,0.0857142857142857,0.2333333333333333,0.1039512424450078,6,0.4285714285714285,6,0,6,8,0,0,0,0,0,0,0,0,0,Medium,0.825,True,0.42857142857142855,0.42857142857142855,9,0.9998685752113091,Safety Concerns
