study,site_id,country,region,subject_count,site_risk_category,cluster_id,cluster_name,prob_cluster_0,prob_cluster_1,prob_cluster_2
Study_21,Site 1239,USA,AMERICA,17,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.319759761060371e-25
Study_21,Site 124,EST,EMEA,14,Low,0,Cluster_0_Low_Risk,1.0,0.0,8.679245437299937e-25
Study_21,Site 1240,USA,AMERICA,15,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.832216980517025e-15,8.848491504536766e-26
Study_21,Site 1241,USA,AMERICA,9,Medium,0,Cluster_0_Low_Risk,1.0,0.0,3.6605169485083483e-23
Study_21,Site 1242,USA,AMERICA,6,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.0219281364626004e-20
Study_21,Site 1243,USA,AMERICA,24,Low,0,Cluster_0_Low_Risk,0.9999999999999218,7.651837631033544e-14,8.39871061838145e-25
Study_21,Site 1244,USA,AMERICA,96,Low,0,Cluster_0_Low_Risk,1.0,1.776656014414426e-17,1.261765238648624e-25
Study_21,Site 1245,USA,AMERICA,22,Low,0,Cluster_0_Low_Risk,1.0,0.0,8.368266093635587e-25
Study_21,Site 1246,USA,AMERICA,9,Medium,0,Cluster_0_Low_Risk,1.0,0.0,3.778062215614059e-24
Study_21,Site 1247,USA,AMERICA,6,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.967818516604553e-25
Study_21,Site 1248,USA,AMERICA,5,Medium,0,Cluster_0_Low_Risk,1.0,0.0,5.114874217910559e-16
Study_21,Site 1249,USA,AMERICA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_21,Site 125,EST,EMEA,22,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.1444434162170322e-24
Study_21,Site 1250,USA,AMERICA,2,High,2,Cluster_2_High_Risk_Elevated_DQI,4.436077843016385e-31,0.0,1.0
Study_21,Site 1251,USA,AMERICA,18,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1252,USA,AMERICA,6,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.967818516604553e-25
Study_21,Site 1253,USA,AMERICA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_21,Site 1254,USA,AMERICA,79,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.5960022782921593e-23
Study_21,Site 1255,USA,AMERICA,12,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.049647845520306e-25
Study_21,Site 1256,USA,AMERICA,8,Medium,0,Cluster_0_Low_Risk,1.0,0.0,7.976062791526247e-24
Study_21,Site 1257,USA,AMERICA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_21,Site 1258,USA,AMERICA,6,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999997161919,2.838081553382908e-10
Study_21,Site 1259,USA,AMERICA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_21,Site 126,EST,EMEA,8,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.2271139260469122e-22
Study_21,Site 1260,USA,AMERICA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_21,Site 1261,USA,AMERICA,12,Medium,0,Cluster_0_Low_Risk,1.0,0.0,8.040504398411807e-18
Study_21,Site 1262,USA,AMERICA,20,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.5120802580989446e-22
Study_21,Site 1263,USA,AMERICA,17,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.140940608394667e-19
Study_21,Site 1264,USA,AMERICA,7,Medium,2,Cluster_2_High_Risk_Elevated_DQI,3.9966536891738445e-17,0.0,1.0
Study_21,Site 1265,USA,AMERICA,4,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.015486583897409e-15,8.893253760915574e-27
Study_21,Site 1266,USA,AMERICA,6,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.967818516604553e-25
Study_21,Site 1267,USA,AMERICA,20,Medium,2,Cluster_2_High_Risk_Elevated_DQI,2.452354926440936e-98,0.0,1.0
Study_21,Site 1268,USA,AMERICA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_21,Site 1269,USA,AMERICA,4,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.491126875077952e-25
Study_21,Site 127,EST,EMEA,5,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.476551945284715e-25
Study_21,Site 1270,USA,AMERICA,28,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1271,USA,AMERICA,19,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.0376908004385917e-15,1.142145836691859e-25
Study_21,Site 1272,USA,AMERICA,2,Medium,0,Cluster_0_Low_Risk,1.0,0.0,8.828581797777403e-23
Study_21,Site 1273,USA,AMERICA,14,Medium,0,Cluster_0_Low_Risk,1.0,0.0,2.6882907548219e-23
Study_21,Site 1274,USA,AMERICA,23,Low,0,Cluster_0_Low_Risk,1.0,1.4624754984693423e-15,1.3459843502958676e-25
Study_21,Site 1275,USA,AMERICA,4,Medium,2,Cluster_2_High_Risk_Elevated_DQI,2.3431269744878617e-09,0.0,0.9999999976568716
Study_21,Site 1276,USA,AMERICA,4,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.491126875077952e-25
Study_21,Site 1277,USA,AMERICA,12,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.640482850546389e-25
Study_21,Site 1278,USA,AMERICA,6,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.5951443848285016e-15,2.0424493852363178e-26
Study_21,Site 1279,USA,AMERICA,6,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999369078,6.30923944786631e-11
Study_21,Site 1280,USA,AMERICA,18,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.406455811417853e-25
Study_21,Site 1281,USA,AMERICA,12,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.049647845520306e-25
Study_21,Site 1282,USA,AMERICA,8,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.9620024630028337e-25
Study_21,Site 1283,USA,AMERICA,15,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.0950038353281865e-25
Study_21,Site 1284,USA,AMERICA,4,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.015486583897409e-15,8.893253760915574e-27
Study_21,Site 1285,USA,AMERICA,8,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.9620024630028337e-25
Study_21,Site 1286,USA,AMERICA,14,Low,0,Cluster_0_Low_Risk,1.0,0.0,8.679245437299937e-25
Study_21,Site 1287,USA,AMERICA,2,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,9.52637855810771e-243,1.0
Study_21,Site 1288,USA,AMERICA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_21,Site 1289,USA,AMERICA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_21,Site 129,EST,EMEA,13,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.7645881168824885e-23
Study_21,Site 1290,USA,AMERICA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_21,Site 1291,USA,AMERICA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_21,Site 1292,USA,AMERICA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_21,Site 1293,USA,AMERICA,8,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.9620024630028337e-25
Study_21,Site 1294,USA,AMERICA,8,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.9620024630028337e-25
Study_21,Site 1295,CHN,ASIA,4,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.015486583897409e-15,8.893253760915574e-27
Study_21,Site 1296,CHN,ASIA,17,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.9576793009199758e-24
Study_21,Site 1297,CHN,ASIA,19,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.296300044670231e-24
Study_21,Site 1298,CHN,ASIA,5,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.365155614505882e-17
Study_21,Site 1299,CHN,ASIA,11,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 130,FRA,EMEA,18,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.406455811417853e-25
Study_21,Site 1300,CHN,ASIA,10,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1301,CHN,ASIA,11,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.5825404557929805e-24
Study_21,Site 1302,CHN,ASIA,34,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.221867068347611e-25
Study_21,Site 1303,CHN,ASIA,41,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.219448390255708e-25
Study_21,Site 1304,CHN,ASIA,33,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.315957095396371e-25
Study_21,Site 1305,CHN,ASIA,30,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1306,CHN,ASIA,7,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.6404133140631036e-24
Study_21,Site 1307,CHN,ASIA,6,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1308,CHN,ASIA,17,Medium,0,Cluster_0_Low_Risk,1.0,0.0,4.614192725909145e-24
Study_21,Site 1309,CHN,ASIA,10,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.07141912165501e-15,5.039484910839949e-26
Study_21,Site 131,FRA,EMEA,18,Medium,0,Cluster_0_Low_Risk,1.0,0.0,9.680546247979721e-23
Study_21,Site 1310,CHN,ASIA,19,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.953588449025525e-25
Study_21,Site 1311,CHN,ASIA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_21,Site 1312,CHN,ASIA,10,Medium,0,Cluster_0_Low_Risk,1.0,0.0,2.2681308007751458e-24
Study_21,Site 1313,CHN,ASIA,16,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1314,CHN,ASIA,2,High,0,Cluster_0_Low_Risk,0.999999999998991,0.0,1.0089388565775345e-12
Study_21,Site 1315,CHN,ASIA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_21,Site 1316,CHN,ASIA,13,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.0047820381951943e-24
Study_21,Site 1317,CHN,ASIA,5,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.365155614505882e-17
Study_21,Site 1318,CHN,ASIA,5,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999998579638,1.4203606939445778e-10
Study_21,Site 1319,JPN,ASIA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_21,Site 132,FRA,EMEA,13,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.806562238278108e-25
Study_21,Site 1320,JPN,ASIA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_21,Site 1321,JPN,ASIA,4,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.015486583897409e-15,8.893253760915574e-27
Study_21,Site 1322,JPN,ASIA,2,Medium,0,Cluster_0_Low_Risk,1.0,0.0,8.828581797777403e-23
Study_21,Site 1323,JPN,ASIA,5,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1324,JPN,ASIA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_21,Site 1325,JPN,ASIA,4,Medium,0,Cluster_0_Low_Risk,0.9999999999983056,0.0,1.6944706507713341e-12
Study_21,Site 1326,JPN,ASIA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_21,Site 1327,JPN,ASIA,2,Medium,0,Cluster_0_Low_Risk,1.0,0.0,8.828581797777403e-23
Study_21,Site 1328,JPN,ASIA,2,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,7.154621172132857e-12,0.9999999999928448
Study_21,Site 1329,JPN,ASIA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_21,Site 1330,AUS,ASIA,12,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.049647845520306e-25
Study_21,Site 1331,AUS,ASIA,22,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.965661942993525e-25
Study_21,Site 1332,AUS,ASIA,31,Medium,0,Cluster_0_Low_Risk,1.0,0.0,4.970891148407762e-24
Study_21,Site 1333,AUS,ASIA,8,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1334,AUS,ASIA,5,Low,2,Cluster_2_High_Risk_Elevated_DQI,1.047196725699573e-09,0.0,0.9999999989528021
Study_21,Site 1335,AUS,ASIA,16,Low,0,Cluster_0_Low_Risk,0.9999999999990408,9.599705501666057e-13,5.0934117309250275e-24
Study_21,Site 1336,AUS,ASIA,5,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1337,AUS,ASIA,14,Medium,0,Cluster_0_Low_Risk,1.0,0.0,2.2161357560495167e-23
Study_21,Site 1338,AUS,ASIA,19,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.4790578731391505e-25
Study_21,Site 1339,AUS,ASIA,76,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.767571532422164e-25
Study_21,Site 1340,AUS,ASIA,9,Medium,0,Cluster_0_Low_Risk,1.0,0.0,3.778062215614059e-24
Study_21,Site 1341,AUS,ASIA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_21,Site 1342,AUS,ASIA,4,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.376039086369056e-22
Study_21,Site 1343,AUS,ASIA,29,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.1044448743291378e-24
Study_21,Site 1344,AUS,ASIA,4,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.491126875077952e-25
Study_21,Site 1345,BEL,EMEA,16,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.1951744432542357e-24
Study_21,Site 1346,BEL,EMEA,12,Medium,0,Cluster_0_Low_Risk,1.0,0.0,6.103482468420485e-23
Study_21,Site 1347,BEL,EMEA,17,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.405590124403553e-15,1.0200306594849339e-25
Study_21,Site 1348,BEL,EMEA,12,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.1851253568284523e-22
Study_21,Site 1349,BEL,EMEA,5,Medium,0,Cluster_0_Low_Risk,1.0,0.0,6.135003731155965e-17
Study_21,Site 1350,BEL,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_21,Site 1351,BEL,EMEA,8,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.9620024630028337e-25
Study_21,Site 1352,BEL,EMEA,24,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1353,BEL,EMEA,28,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1354,BEL,EMEA,9,Medium,0,Cluster_0_Low_Risk,0.9989074717995364,0.0,0.001092528200463618
Study_21,Site 1355,BEL,EMEA,25,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1356,BEL,EMEA,20,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1357,BEL,EMEA,6,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.0332077632171631e-18
Study_21,Site 1358,BEL,EMEA,22,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.3289367983291608e-24
Study_21,Site 1359,BGR,EMEA,65,Low,0,Cluster_0_Low_Risk,1.0,0.0,7.703492122539732e-20
Study_21,Site 1360,BGR,EMEA,30,Medium,0,Cluster_0_Low_Risk,1.0,0.0,9.745054126756071e-25
Study_21,Site 1361,BGR,EMEA,11,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1362,BGR,EMEA,86,Low,2,Cluster_2_High_Risk_Elevated_DQI,2.738719002019027e-06,0.0,0.9999972612809978
Study_21,Site 1363,BGR,EMEA,22,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999965032,3.496684558036922e-12
Study_21,Site 1364,BGR,EMEA,65,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1365,BGR,EMEA,25,Low,0,Cluster_0_Low_Risk,1.0,0.0,8.88356586562369e-25
Study_21,Site 1366,BGR,EMEA,25,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1367,BGR,EMEA,13,Low,0,Cluster_0_Low_Risk,1.0,0.0,7.027091499331061e-23
Study_21,Site 1368,BGR,EMEA,25,Low,0,Cluster_0_Low_Risk,1.0,0.0,7.44277297174284e-25
Study_21,Site 1369,BGR,EMEA,54,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.6273855862699675e-23
Study_21,Site 1370,BGR,EMEA,77,Medium,0,Cluster_0_Low_Risk,1.0,0.0,2.3553954301802543e-24
Study_21,Site 1371,BGR,EMEA,56,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1372,BGR,EMEA,60,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.3209330495982973e-25
Study_21,Site 1373,BGR,EMEA,26,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.02590623587564e-25
Study_21,Site 1374,BGR,EMEA,30,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.852820741922831e-25
Study_21,Site 1375,BGR,EMEA,8,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.4838132559453015e-15,3.4783919873135606e-26
Study_21,Site 1376,BGR,EMEA,24,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1377,BGR,EMEA,55,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.53006741930711e-25
Study_21,Site 1378,BGR,EMEA,10,Medium,0,Cluster_0_Low_Risk,1.0,0.0,2.2681308007751458e-24
Study_21,Site 1379,BGR,EMEA,35,Medium,2,Cluster_2_High_Risk_Elevated_DQI,1.673495738086982e-134,0.0,1.0
Study_21,Site 1380,BGR,EMEA,22,Low,0,Cluster_0_Low_Risk,1.0,1.5881975770788409e-15,1.299993857581428e-25
Study_21,Site 1381,BGR,EMEA,46,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1382,BGR,EMEA,3,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.939959666426593e-24
Study_21,Site 1383,BGR,EMEA,8,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.4838132559453015e-15,3.4783919873135606e-26
Study_21,Site 1384,BGR,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_21,Site 1385,BGR,EMEA,28,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.532021819608403e-25
Study_21,Site 1386,BGR,EMEA,17,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.020612787729748e-24
Study_21,Site 1387,BGR,EMEA,17,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1388,COL,AMERICA,33,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.069211834535249e-25
Study_21,Site 1389,COL,AMERICA,113,Medium,2,Cluster_2_High_Risk_Elevated_DQI,2.7906458548844144e-285,0.0,1.0
Study_21,Site 1390,COL,AMERICA,90,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1391,COL,AMERICA,9,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.5724393848550305e-22
Study_21,Site 1392,COL,AMERICA,49,Low,0,Cluster_0_Low_Risk,1.0,0.0,3.514746347179229e-25
Study_21,Site 1393,COL,AMERICA,11,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1394,CZE,EMEA,35,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.214168052347212e-25
Study_21,Site 1395,CZE,EMEA,13,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.806562238278108e-25
Study_21,Site 1396,CZE,EMEA,10,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.07141912165501e-15,5.039484910839949e-26
Study_21,Site 1397,CZE,EMEA,42,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.0234297102361976e-25
Study_21,Site 1398,CZE,EMEA,5,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.1505249212229076e-23
Study_21,Site 1399,CZE,EMEA,87,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 14,SVK,EMEA,62,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.199331939942927e-25
Study_21,Site 1400,CZE,EMEA,99,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1401,CZE,EMEA,8,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1402,CZE,EMEA,23,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1403,CZE,EMEA,4,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.491126875077952e-25
Study_21,Site 1404,CZE,EMEA,11,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.5825404557929805e-24
Study_21,Site 1405,CZE,EMEA,39,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.5165021137819712e-23
Study_21,Site 1406,CZE,EMEA,12,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1407,CZE,EMEA,35,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.267719992690109e-25
Study_21,Site 1408,CZE,EMEA,18,Medium,0,Cluster_0_Low_Risk,1.0,0.0,3.307948882736276e-24
Study_21,Site 1409,CZE,EMEA,17,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1410,CZE,EMEA,40,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.104372802953297e-25
Study_21,Site 1411,CZE,EMEA,13,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.806562238278108e-25
Study_21,Site 1412,CZE,EMEA,57,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.482320561331258e-25
Study_21,Site 1413,CZE,EMEA,42,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1414,CZE,EMEA,21,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.3890080879618708e-24
Study_21,Site 1415,CZE,EMEA,91,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1416,CZE,EMEA,20,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1417,CZE,EMEA,60,Medium,0,Cluster_0_Low_Risk,1.0,0.0,3.531418370715079e-25
Study_21,Site 1418,CZE,EMEA,24,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.7334806584738895e-25
Study_21,Site 1419,CZE,EMEA,14,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.5321140309548836e-24
Study_21,Site 1420,CZE,EMEA,25,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1421,DNK,EMEA,40,Low,2,Cluster_2_High_Risk_Elevated_DQI,1.049633004709794e-07,0.0,0.9999998950367
Study_21,Site 1422,DNK,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_21,Site 1423,DNK,EMEA,18,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.5633894685492342e-24
Study_21,Site 1424,DNK,EMEA,16,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.930449252642398e-24
Study_21,Site 1425,DNK,EMEA,12,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.2192133138531718e-24
Study_21,Site 1426,DNK,EMEA,36,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1427,DNK,EMEA,19,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.0376908004385917e-15,1.142145836691859e-25
Study_21,Site 1428,DNK,EMEA,26,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.4992264585095153e-23
Study_21,Site 1429,DNK,EMEA,5,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.476551945284715e-25
Study_21,Site 1430,HUN,EMEA,15,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.467073438291318e-25
Study_21,Site 1431,HUN,EMEA,48,Low,0,Cluster_0_Low_Risk,1.0,0.0,2.7514207946251595e-25
Study_21,Site 1432,HUN,EMEA,45,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.642248664528059e-24
Study_21,Site 1433,HUN,EMEA,32,Medium,2,Cluster_2_High_Risk_Elevated_DQI,8.880777359810326e-169,0.0,1.0
Study_21,Site 1434,HUN,EMEA,13,Medium,0,Cluster_0_Low_Risk,1.0,0.0,2.5350476245427897e-24
Study_21,Site 1435,HUN,EMEA,7,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.2273264349079897e-20
Study_21,Site 1436,HUN,EMEA,79,Medium,0,Cluster_0_Low_Risk,0.9999999999856852,0.0,1.431468552430686e-11
Study_21,Site 1437,HUN,EMEA,49,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.2779667759636453e-23
Study_21,Site 1438,HUN,EMEA,63,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1439,HUN,EMEA,24,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.5513209085216202e-24
Study_21,Site 1440,HUN,EMEA,14,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1441,HUN,EMEA,19,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1442,HUN,EMEA,25,Low,0,Cluster_0_Low_Risk,1.0,0.0,6.63853684097223e-25
Study_21,Site 1443,HUN,EMEA,29,Medium,0,Cluster_0_Low_Risk,1.0,0.0,2.242819378211811e-23
Study_21,Site 1444,HUN,EMEA,36,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1445,HUN,EMEA,16,Medium,0,Cluster_0_Low_Risk,1.0,0.0,1.115526580488303e-22
Study_21,Site 1446,HUN,EMEA,80,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_21,Site 1447,HUN,EMEA,5,Low,1,Cluster_1_Completeness_Issues,0.0,0.999986896112242,1.3103887758739969e-05
Study_21,Site 1448,HUN,EMEA,13,Low,0,Cluster_0_Low_Risk,1.0,0.0,5.772376882564145e-25
