study,site_id,country,region,subject_count,missing_visit_count,lab_issues_count,sae_total_count,sae_pending_count,missing_pages_count,uncoded_meddra_count,uncoded_whodd_count,inactivated_forms_count,edrr_open_issues
Study_22,Site 1678,MYS,ASIA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1679,MYS,ASIA,20,0,0,0,0,0,0,0,0,0
Study_22,Site 168,ARG,AMERICA,43,2,0,10,9,7,0,0,1,3
Study_22,Site 1680,MYS,ASIA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1681,MYS,ASIA,9,1,0,0,0,4,0,0,0,0
Study_22,Site 1682,MYS,ASIA,4,1,0,0,0,2,0,0,0,0
Study_22,Site 1683,MYS,ASIA,36,5,0,6,0,10,0,1,0,0
Study_22,Site 1684,MYS,ASIA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1685,PHL,ASIA,6,1,0,0,0,2,0,0,0,0
Study_22,Site 1686,PHL,ASIA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1687,THA,ASIA,11,0,0,0,0,0,0,1,0,0
Study_22,Site 1688,THA,ASIA,18,1,0,1,0,2,0,0,0,0
Study_22,Site 1689,TUR,EMEA,15,1,0,1,0,0,0,11,0,0
Study_22,Site 169,ARG,AMERICA,21,1,0,1,0,2,0,1,0,2
Study_22,Site 1690,TUR,EMEA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 1691,VNM,ASIA,10,0,0,0,0,0,1,3,0,0
Study_22,Site 1692,VNM,ASIA,58,8,0,1,0,16,5,3,0,0
Study_22,Site 1693,VNM,ASIA,93,1,0,12,0,3,1,0,0,0
Study_22,Site 1694,AUT,EMEA,18,0,0,0,0,2,0,0,0,0
Study_22,Site 1695,BGR,EMEA,43,1,0,0,0,7,0,0,0,3
Study_22,Site 1696,BGR,EMEA,24,0,0,19,19,3,0,4,0,0
Study_22,Site 1697,BGR,EMEA,24,0,0,0,0,0,0,0,0,0
Study_22,Site 1698,BGR,EMEA,16,0,0,0,0,0,0,0,0,0
Study_22,Site 1699,BGR,EMEA,23,6,0,2,0,14,0,0,4,0
Study_22,Site 17,POL,EMEA,35,1,0,0,0,2,0,0,0,0
Study_22,Site 170,ARG,AMERICA,10,0,0,0,0,1,0,0,0,0
Study_22,Site 1700,BGR,EMEA,26,1,0,0,0,2,0,0,0,0
Study_22,Site 1701,BGR,EMEA,31,0,0,0,0,0,0,0,0,0
Study_22,Site 1702,BGR,EMEA,21,0,0,0,0,0,0,0,0,0
Study_22,Site 1703,BGR,EMEA,37,1,0,3,0,2,0,0,0,0
Study_22,Site 1704,BGR,EMEA,5,0,0,5,4,0,0,0,0,0
Study_22,Site 1705,BGR,EMEA,13,0,0,0,0,1,0,0,0,0
Study_22,Site 1706,BGR,EMEA,20,5,0,1,0,14,0,0,0,1
Study_22,Site 1707,BGR,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1708,CZE,EMEA,8,0,0,1,0,0,0,0,0,0
Study_22,Site 1709,CZE,EMEA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 171,ARG,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 1710,CZE,EMEA,76,0,0,28,0,0,0,0,0,0
Study_22,Site 1711,CZE,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1712,CZE,EMEA,4,1,0,9,9,4,1,0,0,0
Study_22,Site 1713,CZE,EMEA,11,0,0,0,0,0,0,0,0,1
Study_22,Site 1714,CZE,EMEA,16,0,0,0,0,2,0,0,0,0
Study_22,Site 1715,CZE,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1716,FRA,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1717,FRA,EMEA,4,0,0,0,0,2,0,0,1,0
Study_22,Site 1718,FRA,EMEA,10,1,0,0,0,2,0,0,0,0
Study_22,Site 1719,FRA,EMEA,12,1,0,0,0,3,0,0,0,0
Study_22,Site 172,ARG,AMERICA,30,0,0,3,0,0,0,0,0,1
Study_22,Site 1720,FRA,EMEA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 1721,FRA,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1722,FRA,EMEA,34,1,0,0,0,2,0,0,0,2
Study_22,Site 1723,FRA,EMEA,39,2,0,10,0,4,0,1,0,0
Study_22,Site 1724,FRA,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1725,FRA,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1726,FRA,EMEA,7,1,0,1,0,2,0,0,0,1
Study_22,Site 1727,FRA,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1728,FRA,EMEA,33,0,0,0,0,2,0,1,0,0
Study_22,Site 1729,FRA,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 173,ARG,AMERICA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 1730,FRA,EMEA,43,4,0,3,0,8,0,0,0,1
Study_22,Site 1731,FRA,EMEA,5,0,0,4,0,0,0,0,0,0
Study_22,Site 1732,FRA,EMEA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 1733,GRC,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1734,HUN,EMEA,12,2,0,0,0,4,0,0,0,0
Study_22,Site 1735,HUN,EMEA,43,0,0,26,0,0,1,0,1,0
Study_22,Site 1736,HUN,EMEA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 1737,HUN,EMEA,9,1,0,0,0,2,0,0,0,0
Study_22,Site 1738,HUN,EMEA,23,0,0,0,0,0,0,0,0,0
Study_22,Site 1739,HUN,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 174,ARG,AMERICA,23,0,0,0,0,2,0,0,0,0
Study_22,Site 1740,HUN,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1741,HUN,EMEA,13,1,0,0,0,2,0,0,0,0
Study_22,Site 1742,HUN,EMEA,18,0,0,1,0,0,0,0,0,0
Study_22,Site 1743,HUN,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1744,HUN,EMEA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 1745,HUN,EMEA,26,0,0,0,0,0,0,0,0,0
Study_22,Site 1746,ITA,EMEA,13,1,0,4,0,2,0,0,0,0
Study_22,Site 1747,ITA,EMEA,11,0,0,0,0,1,0,0,0,0
Study_22,Site 1748,ITA,EMEA,10,3,0,0,0,8,0,0,0,0
Study_22,Site 1749,ITA,EMEA,34,3,0,0,0,6,1,0,0,1
Study_22,Site 1750,ITA,EMEA,14,2,0,3,0,4,0,0,0,0
Study_22,Site 1751,ITA,EMEA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 1752,ITA,EMEA,41,0,0,6,0,2,7,0,2,0
Study_22,Site 1753,ITA,EMEA,28,2,0,0,0,4,0,4,0,0
Study_22,Site 1754,ITA,EMEA,10,3,0,1,0,4,0,0,0,0
Study_22,Site 1755,ITA,EMEA,16,0,0,2,0,2,0,0,0,0
Study_22,Site 1756,ITA,EMEA,14,1,0,0,0,2,0,0,1,0
Study_22,Site 1757,ITA,EMEA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 1758,ITA,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1759,ITA,EMEA,28,1,0,0,0,11,0,0,0,2
Study_22,Site 176,ARG,AMERICA,14,0,0,0,0,2,0,0,0,1
Study_22,Site 1760,ITA,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1761,ITA,EMEA,6,1,0,0,0,2,0,0,0,0
Study_22,Site 1762,ITA,EMEA,13,3,0,5,5,6,0,0,0,1
Study_22,Site 1763,ITA,EMEA,13,0,0,0,0,2,0,0,0,1
Study_22,Site 1764,ITA,EMEA,10,0,0,0,0,1,0,0,0,0
Study_22,Site 1765,ITA,EMEA,17,2,0,0,0,0,0,0,0,0
Study_22,Site 1766,ITA,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1767,ITA,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1768,ITA,EMEA,26,0,0,0,0,0,0,0,0,0
Study_22,Site 1769,NLD,EMEA,5,0,0,0,0,0,0,0,0,1
Study_22,Site 177,USA,AMERICA,43,1,0,0,0,5,0,0,0,1
Study_22,Site 1770,NLD,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 1771,NLD,EMEA,26,0,0,1,0,2,0,0,0,1
Study_22,Site 1772,NLD,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1773,NLD,EMEA,55,2,0,5,0,6,1,0,0,0
Study_22,Site 1774,NLD,EMEA,56,1,0,4,0,5,1,0,6,0
Study_22,Site 1775,NLD,EMEA,30,0,0,6,0,8,2,1,1,1
Study_22,Site 1776,NLD,EMEA,23,0,0,3,0,0,1,0,0,0
Study_22,Site 1777,NLD,EMEA,17,0,0,1,0,0,0,0,0,1
Study_22,Site 1778,NLD,EMEA,17,2,0,1,0,4,0,1,0,0
Study_22,Site 1779,NLD,EMEA,12,0,0,0,0,2,0,0,0,0
Study_22,Site 178,USA,AMERICA,30,0,0,49,0,0,0,2,0,1
Study_22,Site 1780,NLD,EMEA,24,0,0,0,0,2,0,0,0,0
Study_22,Site 1781,NLD,EMEA,23,1,0,0,0,2,0,0,0,0
Study_22,Site 1782,NLD,EMEA,20,0,0,1,0,0,0,0,0,0
Study_22,Site 1783,NLD,EMEA,6,0,0,0,0,2,0,0,1,0
Study_22,Site 1784,NLD,EMEA,24,0,0,0,0,0,0,0,0,0
Study_22,Site 1785,NLD,EMEA,16,0,0,2,0,2,0,0,0,1
Study_22,Site 1786,NLD,EMEA,42,8,0,4,0,12,0,0,0,4
Study_22,Site 1787,NLD,EMEA,11,0,0,0,0,0,0,0,0,1
Study_22,Site 1788,NLD,EMEA,15,0,0,7,0,0,0,0,0,0
Study_22,Site 1789,POL,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 179,USA,AMERICA,19,1,0,0,0,2,0,0,0,0
Study_22,Site 1790,POL,EMEA,18,0,0,2,0,0,0,0,3,0
Study_22,Site 1791,ROU,EMEA,26,0,0,0,0,0,0,0,0,0
Study_22,Site 1792,ROU,EMEA,1,1,0,0,0,2,0,0,0,0
Study_22,Site 1793,ROU,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1794,ROU,EMEA,2,1,0,0,0,2,0,0,0,0
Study_22,Site 1795,ROU,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1796,ROU,EMEA,8,0,0,0,0,1,0,0,0,1
Study_22,Site 1797,ROU,EMEA,29,0,0,0,0,0,0,0,0,0
Study_22,Site 1798,ROU,EMEA,29,0,0,4,0,0,1,0,0,0
Study_22,Site 1799,ROU,EMEA,22,0,0,0,0,0,0,0,0,0
Study_22,Site 18,USA,AMERICA,22,1,0,0,0,11,0,0,0,0
Study_22,Site 180,USA,AMERICA,51,0,0,3,0,1,0,16,0,0
Study_22,Site 1800,ROU,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1801,ROU,EMEA,19,0,0,0,0,0,0,0,0,0
Study_22,Site 1802,ROU,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1803,ROU,EMEA,17,3,0,0,0,6,0,0,0,0
Study_22,Site 1804,ROU,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1805,ROU,EMEA,10,3,0,0,0,11,0,0,0,0
Study_22,Site 1806,ROU,EMEA,9,1,0,0,0,2,0,0,0,0
Study_22,Site 1807,ROU,EMEA,47,1,0,1,0,3,0,1,0,26
Study_22,Site 1808,ROU,EMEA,33,0,0,2,0,0,0,0,0,2
Study_22,Site 1809,ROU,EMEA,20,0,0,0,0,0,0,0,0,0
Study_22,Site 181,USA,AMERICA,6,0,0,0,0,0,0,0,0,1
Study_22,Site 1810,ROU,EMEA,28,0,0,1,0,0,0,2,0,1
Study_22,Site 1811,ROU,EMEA,17,0,0,0,0,0,0,0,0,0
Study_22,Site 1812,ROU,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1813,ROU,EMEA,23,0,0,0,0,0,0,0,0,0
Study_22,Site 1814,ROU,EMEA,27,4,0,0,0,6,0,0,0,0
Study_22,Site 1815,ROU,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1816,SVK,EMEA,34,0,0,1,0,4,0,0,0,0
Study_22,Site 1817,SVK,EMEA,16,0,0,0,0,0,0,0,0,1
Study_22,Site 1818,SVK,EMEA,12,2,0,0,0,4,0,0,0,0
Study_22,Site 1819,SVK,EMEA,17,0,0,0,0,0,0,0,0,0
Study_22,Site 182,USA,AMERICA,39,1,0,0,0,4,0,0,0,1
Study_22,Site 1820,SVK,EMEA,46,0,0,1,0,0,1,0,0,0
Study_22,Site 1821,SVK,EMEA,10,0,0,7,0,7,0,0,0,0
Study_22,Site 1822,SVK,EMEA,8,1,0,0,0,2,0,0,0,0
Study_22,Site 1823,SVK,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1824,SVK,EMEA,32,1,0,0,0,2,0,0,0,1
Study_22,Site 1825,SVK,EMEA,13,0,0,1,0,0,0,0,0,0
Study_22,Site 1826,SVK,EMEA,10,1,0,1,0,2,0,0,0,1
Study_22,Site 1827,SVK,EMEA,16,0,0,6,0,1,0,0,0,0
Study_22,Site 1828,SVK,EMEA,19,0,0,0,0,2,1,3,0,2
Study_22,Site 1829,SVK,EMEA,12,0,0,0,0,0,0,0,0,0
Study_22,Site 183,USA,AMERICA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1830,SVK,EMEA,8,1,0,0,0,2,0,0,0,0
Study_22,Site 1831,SVK,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1832,SVK,EMEA,27,0,0,1,0,0,0,0,3,0
Study_22,Site 1833,SVK,EMEA,13,0,0,2,0,0,0,0,0,0
Study_22,Site 1834,SVK,EMEA,24,0,0,2,0,0,0,0,0,0
Study_22,Site 1835,SVK,EMEA,8,1,0,0,0,2,0,0,0,0
Study_22,Site 1836,SVK,EMEA,36,0,0,0,0,0,2,1,0,0
Study_22,Site 1837,SVK,EMEA,14,0,0,1,0,0,0,0,0,0
Study_22,Site 1838,SVK,EMEA,16,0,0,0,0,0,0,0,0,0
Study_22,Site 1839,SVK,EMEA,23,0,0,3,0,0,0,0,0,0
Study_22,Site 184,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 1840,SVK,EMEA,5,0,0,0,0,0,0,0,2,0
Study_22,Site 1841,SVK,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1842,SVK,EMEA,13,0,0,6,0,0,0,0,0,1
Study_22,Site 1843,SVK,EMEA,15,0,0,0,0,0,0,0,0,0
Study_22,Site 1844,SVK,EMEA,10,0,0,0,0,0,0,0,0,1
Study_22,Site 1845,ESP,EMEA,13,0,0,2,0,0,0,0,0,0
Study_22,Site 1846,ESP,EMEA,12,0,0,7,0,2,0,0,0,0
Study_22,Site 1847,ESP,EMEA,10,0,0,0,0,0,1,0,0,0
Study_22,Site 1848,ESP,EMEA,72,10,0,1,0,26,0,0,1,0
Study_22,Site 1849,ESP,EMEA,19,0,0,0,0,2,0,0,0,0
Study_22,Site 185,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1850,ESP,EMEA,20,1,0,0,0,2,0,0,0,0
Study_22,Site 1851,ESP,EMEA,45,1,0,6,0,4,0,0,3,0
Study_22,Site 1852,ESP,EMEA,12,0,0,0,0,0,0,0,0,0
Study_22,Site 1853,ESP,EMEA,22,1,0,0,0,2,0,0,0,0
Study_22,Site 1854,ESP,EMEA,5,2,0,0,0,4,0,0,0,0
Study_22,Site 1855,ESP,EMEA,23,0,0,2,0,0,0,0,0,1
Study_22,Site 1856,ESP,EMEA,12,0,0,8,0,1,1,0,0,0
Study_22,Site 1857,ESP,EMEA,7,0,0,0,0,0,0,0,0,1
Study_22,Site 1858,ESP,EMEA,33,0,0,2,0,0,20,0,0,0
Study_22,Site 1859,ESP,EMEA,42,0,0,17,0,2,0,3,0,1
Study_22,Site 186,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 1860,ESP,EMEA,14,2,0,0,0,4,0,0,0,1
Study_22,Site 1861,ESP,EMEA,18,0,0,0,0,0,0,0,0,1
Study_22,Site 1862,ESP,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1863,ESP,EMEA,10,0,0,3,0,0,1,0,0,0
Study_22,Site 1864,ESP,EMEA,7,0,0,2,0,0,0,0,0,0
Study_22,Site 1865,ESP,EMEA,15,0,0,1,0,0,0,0,0,0
Study_22,Site 1866,ESP,EMEA,18,2,0,1,0,6,0,0,1,0
Study_22,Site 1867,ESP,EMEA,27,2,0,0,0,8,0,2,0,1
Study_22,Site 1868,ESP,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1869,ESP,EMEA,12,0,0,0,0,0,0,0,4,0
Study_22,Site 187,USA,AMERICA,37,4,0,19,19,14,0,0,0,0
Study_22,Site 1870,ESP,EMEA,17,0,0,0,0,2,0,0,0,0
Study_22,Site 1871,ESP,EMEA,17,1,0,0,0,2,0,0,0,1
Study_22,Site 1872,ESP,EMEA,7,0,0,0,0,2,0,0,0,0
Study_22,Site 1873,ESP,EMEA,8,0,0,0,0,0,0,1,0,0
Study_22,Site 1874,ESP,EMEA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 1875,ESP,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1876,ESP,EMEA,29,0,0,1,0,0,0,0,0,0
Study_22,Site 1877,ESP,EMEA,24,0,0,1,0,0,0,2,0,0
Study_22,Site 1878,ESP,EMEA,37,2,0,1,0,8,1,1,1,0
Study_22,Site 1879,ESP,EMEA,5,1,0,0,0,2,0,0,1,0
Study_22,Site 188,USA,AMERICA,43,3,0,4,0,4,0,0,0,0
Study_22,Site 1880,ESP,EMEA,23,1,0,1,0,2,0,0,0,0
Study_22,Site 1881,ESP,EMEA,9,0,0,0,0,0,0,2,0,0
Study_22,Site 1882,ESP,EMEA,16,0,0,0,0,0,0,0,0,0
Study_22,Site 1883,ESP,EMEA,36,1,0,4,0,2,0,2,9,0
Study_22,Site 1884,ESP,EMEA,26,0,0,1,0,1,0,1,0,0
Study_22,Site 1885,ESP,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 1886,ESP,EMEA,7,2,0,0,0,4,0,0,0,1
Study_22,Site 1887,ESP,EMEA,17,1,0,2,0,4,0,0,0,0
Study_22,Site 1888,ESP,EMEA,24,0,0,0,0,2,0,0,0,0
Study_22,Site 1889,ESP,EMEA,7,0,0,1,0,0,0,0,0,0
Study_22,Site 189,USA,AMERICA,5,1,0,0,0,2,0,0,1,0
Study_22,Site 1890,ESP,EMEA,24,1,0,1,0,2,0,0,0,0
Study_22,Site 1891,ESP,EMEA,12,1,0,3,0,2,0,0,0,0
Study_22,Site 1892,ESP,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1893,ESP,EMEA,6,0,0,0,0,0,0,1,0,0
Study_22,Site 1894,ESP,EMEA,15,1,0,5,0,4,0,0,0,0
Study_22,Site 1895,ESP,EMEA,15,2,0,1,0,4,0,1,0,0
Study_22,Site 1896,ESP,EMEA,23,1,0,0,0,2,0,0,0,0
Study_22,Site 1897,ESP,EMEA,69,3,0,8,0,7,0,4,0,0
Study_22,Site 1898,ESP,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1899,ESP,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 19,USA,AMERICA,56,1,0,3,0,5,0,0,0,0
Study_22,Site 1900,ESP,EMEA,14,0,0,1,0,2,0,0,0,0
Study_22,Site 1901,ESP,EMEA,19,0,0,0,0,0,0,0,3,1
Study_22,Site 1902,ESP,EMEA,20,1,0,0,0,2,1,1,2,0
Study_22,Site 1903,ESP,EMEA,23,1,0,0,0,2,0,0,0,0
Study_22,Site 1904,ESP,EMEA,19,0,0,2,0,1,0,0,0,1
Study_22,Site 1905,ESP,EMEA,17,1,0,0,0,2,0,0,0,0
Study_22,Site 1906,CHE,EMEA,17,0,0,4,0,0,1,0,0,0
Study_22,Site 1907,CHE,EMEA,18,0,0,0,0,0,0,0,0,0
Study_22,Site 1908,CHE,EMEA,22,0,0,0,0,0,0,0,0,0
Study_22,Site 1909,GBR,EMEA,69,5,0,0,0,10,0,1,0,0
Study_22,Site 191,CHN,ASIA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1910,GBR,EMEA,31,0,0,1,0,0,0,1,0,0
Study_22,Site 1911,GBR,EMEA,4,0,0,2,0,0,0,0,0,2
Study_22,Site 1912,GBR,EMEA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 1913,GBR,EMEA,1,0,0,0,0,1,0,0,0,0
Study_22,Site 1914,GBR,EMEA,183,3,0,16,0,11,0,3,1,1
Study_22,Site 1915,GBR,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1916,GBR,EMEA,18,0,0,0,0,0,0,0,0,0
Study_22,Site 1917,GBR,EMEA,82,2,0,4,0,7,4,2,0,0
Study_22,Site 1918,GBR,EMEA,6,2,0,0,0,4,0,0,0,0
Study_22,Site 1919,GBR,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 192,CHN,ASIA,17,1,0,3,0,2,0,0,0,0
Study_22,Site 1920,GBR,EMEA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 1921,GBR,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1922,GBR,EMEA,15,0,0,0,0,0,0,0,0,0
Study_22,Site 1923,GBR,EMEA,16,0,0,0,0,0,0,0,0,0
Study_22,Site 1924,GBR,EMEA,12,1,0,0,0,2,0,0,0,0
Study_22,Site 1925,GBR,EMEA,62,2,0,6,0,11,0,0,2,0
Study_22,Site 1926,GBR,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1927,GBR,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1928,GBR,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1929,GBR,EMEA,7,0,0,0,0,6,0,0,1,0
Study_22,Site 193,CHN,ASIA,11,0,0,0,0,1,0,0,0,0
Study_22,Site 1930,GBR,EMEA,17,2,0,0,0,4,0,0,2,0
Study_22,Site 1931,GBR,EMEA,10,1,0,0,0,2,0,0,0,0
Study_22,Site 1932,GBR,EMEA,30,0,0,1,0,0,0,0,0,0
Study_22,Site 1933,GBR,EMEA,7,0,0,1,0,0,0,0,0,0
Study_22,Site 1934,GBR,EMEA,69,1,0,2,0,5,0,0,0,1
Study_22,Site 1935,GBR,EMEA,81,3,0,2,0,6,2,0,0,1
Study_22,Site 1936,GBR,EMEA,11,1,0,3,0,2,0,0,0,0
Study_22,Site 1937,GBR,EMEA,3,0,0,0,0,0,0,0,1,0
Study_22,Site 1938,GBR,EMEA,16,0,0,0,0,2,0,0,0,0
Study_22,Site 1939,GBR,EMEA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 194,CHN,ASIA,9,0,0,2,0,0,0,1,0,0
Study_22,Site 1940,GBR,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1941,GBR,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1942,GBR,EMEA,20,0,0,0,0,1,0,0,0,0
Study_22,Site 1943,GBR,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1944,GBR,EMEA,25,1,0,1,0,4,0,0,0,2
Study_22,Site 1945,GBR,EMEA,40,2,0,0,0,11,1,0,0,0
Study_22,Site 1946,GBR,EMEA,52,2,0,0,0,8,0,0,5,0
Study_22,Site 1947,GBR,EMEA,44,5,0,0,0,12,0,0,0,0
Study_22,Site 1948,GBR,EMEA,52,4,0,2,0,8,0,2,0,0
Study_22,Site 1949,GBR,EMEA,9,1,0,0,0,2,0,0,4,1
Study_22,Site 195,CHN,ASIA,4,0,0,5,0,0,1,1,0,0
Study_22,Site 1950,GBR,EMEA,2,0,0,0,0,0,0,4,0,0
Study_22,Site 1951,ARG,AMERICA,70,4,0,1,0,15,0,0,0,0
Study_22,Site 1952,ARG,AMERICA,23,1,0,5,0,11,0,0,2,1
Study_22,Site 1953,ARG,AMERICA,25,0,0,6,6,0,0,0,0,0
Study_22,Site 1954,ARG,AMERICA,41,0,0,0,0,0,0,0,0,0
Study_22,Site 1955,ARG,AMERICA,16,1,0,1,0,0,0,0,0,0
Study_22,Site 1956,ARG,AMERICA,15,3,0,0,0,6,0,0,0,1
Study_22,Site 1957,BRA,AMERICA,87,3,0,7,1,8,0,1,1,2
Study_22,Site 1958,BRA,AMERICA,14,1,0,0,0,2,0,0,0,0
Study_22,Site 1959,BRA,AMERICA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 196,CHN,ASIA,21,0,0,1,0,0,0,0,2,0
Study_22,Site 1960,BRA,AMERICA,6,0,0,0,0,0,0,0,0,1
Study_22,Site 1961,BRA,AMERICA,2,1,0,0,0,2,0,0,0,0
Study_22,Site 1962,CAN,AMERICA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 1963,CAN,AMERICA,26,2,0,5,0,5,0,1,0,0
Study_22,Site 1964,CAN,AMERICA,12,0,0,0,0,0,0,0,0,1
Study_22,Site 1965,CAN,AMERICA,22,0,0,0,0,0,0,0,0,0
Study_22,Site 1966,CAN,AMERICA,12,0,0,0,0,0,0,0,0,0
Study_22,Site 1967,CAN,AMERICA,71,4,0,0,0,13,0,0,0,0
Study_22,Site 1968,COL,AMERICA,42,0,0,0,0,0,0,0,0,0
Study_22,Site 1969,COL,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 1970,COL,AMERICA,59,0,0,3,0,1,2,0,0,0
Study_22,Site 1971,COL,AMERICA,16,0,0,3,0,0,0,0,0,0
Study_22,Site 1972,COL,AMERICA,10,0,0,0,0,1,0,0,0,0
Study_22,Site 1973,COL,AMERICA,25,0,0,3,1,0,0,0,0,0
Study_22,Site 1974,COL,AMERICA,28,3,0,0,0,7,0,0,12,0
Study_22,Site 1975,COL,AMERICA,21,0,0,1,0,0,0,0,0,0
Study_22,Site 1976,COL,AMERICA,37,2,0,1,0,4,0,0,0,0
Study_22,Site 1977,COL,AMERICA,22,0,0,0,0,0,0,0,0,0
Study_22,Site 1978,COL,AMERICA,48,3,0,2,0,10,0,1,0,0
Study_22,Site 1979,COL,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 198,CHN,ASIA,20,1,0,1,0,3,1,2,0,0
Study_22,Site 1980,COL,AMERICA,25,0,0,1,0,1,0,0,0,0
Study_22,Site 1981,MEX,AMERICA,9,1,0,0,0,2,0,0,0,0
Study_22,Site 1982,MEX,AMERICA,71,1,0,1,0,2,0,0,1,0
Study_22,Site 1983,MEX,AMERICA,31,0,0,3,0,0,0,2,0,2
Study_22,Site 1984,MEX,AMERICA,28,1,0,0,0,2,0,0,0,0
Study_22,Site 1985,MEX,AMERICA,15,0,0,2,0,3,0,0,0,0
Study_22,Site 1986,MEX,AMERICA,53,8,0,0,0,20,0,0,1,14
Study_22,Site 1987,MEX,AMERICA,32,1,0,0,0,2,0,0,0,0
Study_22,Site 1988,MEX,AMERICA,17,0,0,0,0,1,0,0,0,0
Study_22,Site 1989,MEX,AMERICA,13,0,0,1,0,2,0,1,0,0
Study_22,Site 1990,MEX,AMERICA,39,0,0,1,0,0,0,0,2,0
Study_22,Site 1991,MEX,AMERICA,19,0,0,0,0,0,0,0,0,0
Study_22,Site 1992,MEX,AMERICA,19,7,0,0,0,12,0,0,0,0
Study_22,Site 1993,MEX,AMERICA,18,0,0,0,0,0,0,0,0,0
