study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies,is_anomaly
Study_22,Site 355,2,0,2,0,0,PATTERN_ANOMALY,1,0.825,Site has 12 missing items outstanding for 79+ days; 40% of subjects (4/10) are high risk - systemic issue,True
Study_22,Site 445,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 9 missing items outstanding for 101+ days,True
Study_22,Site 47,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 9 missing items outstanding for 62+ days,True
Study_21,Site 90,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Medium' risk (should be High); 53% of subjects (8/15) are high risk - systemic issue; Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 904,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 912,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 919,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 10 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 10 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1090,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1095,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 11,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1104,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1109,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); 46% of subjects (6/13) are high risk - systemic issue; Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1123,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1125,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1127,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_16,Site 757,4,1,1,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.825,Max Days Page Missing is 3.3σ above average (423 vs mean 24.3); Edrr Open Issues is 13.3σ above average (64 vs mean 0.6); Site has 12 missing items outstanding for 423+ days,True
Study_22,Site 1020,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.1σ above average (524 vs mean 24.3),True
Study_22,Site 1343,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.5σ above average (565 vs mean 24.3),True
Study_22,Site 1913,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.1σ above average (517 vs mean 24.3),True
Study_21,Site 1040,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1041,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1047,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); 50% of subjects (6/12) are high risk - systemic issue; Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1052,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_22,Site 588,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 13 missing items outstanding for 123+ days,True
Study_22,Site 590,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 7 missing items outstanding for 81+ days,True
Study_22,Site 815,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 17 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 100% of all issues (17/17),True
Study_22,Site 824,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 9 missing items outstanding for 208+ days,True
Study_22,Site 913,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 15 missing items outstanding for 67+ days,True
Study_22,Site 914,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 7 missing items outstanding for 180+ days,True
Study_22,Site 919,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 14 missing items outstanding for 70+ days,True
Study_22,Site 937,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 7 missing items outstanding for 133+ days,True
Study_22,Site 938,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_22,Site 941,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 12 missing items outstanding for 68+ days,True
Study_22,Site 96,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 8 missing items outstanding for 118+ days,True
Study_22,Site 99,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 8 missing items outstanding for 217+ days,True
Study_16,Site 635,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 5 missing items outstanding for 245+ days,True
Study_16,Site 638,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 5 missing items outstanding for 55+ days,True
Study_24,Site 2185,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 17 missing items outstanding for 86+ days,True
Study_21,Site 1069,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 11 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 874,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 875,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 876,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 877,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 880,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 882,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 9 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 9 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1135,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1144,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1153,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1158,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1160,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); 46% of subjects (6/13) are high risk - systemic issue; Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1162,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_11,Site 532,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.4σ above average (561 vs mean 24.3),True
Study_21,Site 1061,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1063,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_22,Site 521,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 6 missing items outstanding for 124+ days,True
Study_5,Site 263,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 14 missing items outstanding for 207+ days,True
Study_21,Site 1209,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1212,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 10 pending SAE reviews but is classified as 'Medium' risk (should be High); 42% of subjects (10/24) are high risk - systemic issue; Site has 10 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_11,Site 6,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.8σ above average (602 vs mean 24.3),True
Study_21,Site 1191,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); 43% of subjects (6/14) are high risk - systemic issue; Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1196,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1197,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1198,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1200,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 9 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 9 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1204,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1208,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 861,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 11 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 867,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 11 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 870,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_11,Site 470,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 5.0σ above average (625 vs mean 24.3),True
Study_11,Site 479,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 5.0σ above average (625 vs mean 24.3),True
Study_24,Site 423,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 16 missing items outstanding for 46+ days,True
Study_24,Site 5,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 28 missing items outstanding for 95+ days,True
Study_24,Site 51,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High); Lab Issues represents 92% of all issues (72/78),True
Study_24,Site 530,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 40 missing items outstanding for 140+ days,True
Study_24,Site 876,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 12 missing items outstanding for 51+ days,True
Study_4,Site 177,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High); Missing Pages represents 87% of all issues (20/23),True
Study_5,Site 14,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 19 missing items outstanding for 269+ days,True
Study_5,Site 165,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 18 missing items outstanding for 103+ days,True
Study_5,Site 179,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 32 missing items outstanding for 309+ days,True
Study_5,Site 19,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 14 missing items outstanding for 65+ days,True
Study_16,Site 620,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 18 missing items outstanding for 175+ days,True
Study_5,Site 198,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 12 missing items outstanding for 119+ days,True
Study_5,Site 25,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 24 missing items outstanding for 228+ days,True
Study_5,Site 261,1,0,1,0,0,PATTERN_ANOMALY,1,0.825,Site has 48 missing items outstanding for 60+ days,True
Study_21,Site 1245,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 125,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1254,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1263,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1273,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High); 43% of subjects (6/14) are high risk - systemic issue; Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 129,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1296,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1297,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1303,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1305,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 11 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1308,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_11,Site 184,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.1σ above average (526 vs mean 24.3),True
Study_11,Site 21,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.2σ above average (530 vs mean 24.3),True
Study_11,Site 24,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.1σ above average (517 vs mean 24.3),True
Study_11,Site 357,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.3σ above average (547 vs mean 24.3),True
Study_11,Site 42,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,Max Days Page Missing is 4.0σ above average (513 vs mean 24.3),True
Study_21,Site 1337,3,1,1,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); 43% of subjects (6/14) are high risk - systemic issue; Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1339,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 11 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1343,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 8 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1352,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 19 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 100% of all issues (19/19),True
Study_21,Site 1353,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 12 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 12 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1354,2,1,0,1,0,PATTERN_ANOMALY,1,0.825,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
