anomaly_type,detection_method,level,study,site_id,country,region,metric,value,zscore,mean,std,severity,description,recommendation
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1075,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1081,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1086,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1088,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1088,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,40% of subjects (6/15) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1089,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1090,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1090,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1092,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 19 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 1092,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 95% of all issues (19/20),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1092,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 19 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1095,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1095,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1097,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1099,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 48 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 1099,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 98% of all issues (48/49),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1099,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 48 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 11,FRA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 11,FRA,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1100,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1102,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1104,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1104,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1105,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1109,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1109,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,46% of subjects (6/13) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1109,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1110,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 37 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 1110,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 90% of all issues (37/41),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1110,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 37 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1114,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 19 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 1114,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 100% of all issues (19/19),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1114,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 19 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1123,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1123,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1125,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1125,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1127,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1127,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1129,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1129,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,40% of subjects (6/15) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 113,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1131,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1133,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1134,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 13 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1134,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,44% of subjects (11/25) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1135,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1135,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1144,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1144,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1146,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1153,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1153,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1154,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1154,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,40% of subjects (6/15) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1155,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1158,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1158,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1159,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 15 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 1159,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 94% of all issues (15/16),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1159,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 15 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1160,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1160,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,46% of subjects (6/13) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1160,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1161,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 21 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 1161,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 88% of all issues (21/24),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1162,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1162,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1166,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1174,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1174,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,40% of subjects (4/10) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1178,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1180,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,67% of subjects (16/24) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 1180,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 98% of all issues (52/53),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 1180,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 52 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 1181,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 19 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 1181,USA,AMERICA,MAJORITY_HIGH_RISK,,,,,HIGH,41% of subjects (7/17) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
